customer_id,customer_unique_id,customer_city,customer_department,customer_postal_code_prefix
col_customer_0007057,col_unique_004927,Popayan,Cauca,190
col_customer_0007058,col_unique_004928,Cartagena,Bolivar,130
col_customer_0007059,col_unique_004929,Medellin,Antioquia,050
col_customer_0007060,col_unique_004930,Santa Marta,Magdalena,470
col_customer_0007061,col_unique_004930,SANTA MARTA,Magdalena,470
col_customer_0007062,col_unique_004931,Bogota ,Bogota D.C.,110
col_customer_0007063,col_unique_004931,bogota,Bogota D.C.,110
col_customer_0007064,col_unique_004931,Bogota,Bogota D.C.,110
col_customer_0007065,col_unique_004931,Bogota,bogota d.c.,110
col_customer_0007066,col_unique_004932,Chia,Cundinamarca,250
col_customer_0007067,col_unique_004932,  Chia  ,Cundinamarca,250
col_customer_0007068,col_unique_004932,Chia,Cundinamarca,250
col_customer_0007069,col_unique_004932,Chia,Cundinamarca,250
col_customer_0007070,col_unique_004932,Chia,Cundinamarca,250
col_customer_0007071,col_unique_004933,Bogota,Bogota D.C.,110
col_customer_0007072,col_unique_004934,Bogota,Bogota D.C.,110
col_customer_0007073,col_unique_004935,Chia,CUNDINAMARCA,250
col_customer_0007074,col_unique_004935,,Cundinamarca,250
col_customer_0007075,col_unique_004936,Bogota,  Bogota D.C.  ,110
col_customer_0007076,col_unique_004937,Medellin,Antioquia,050
col_customer_0007077,col_unique_004938,Barranquilla,Atlantico ,080
col_customer_0007078,col_unique_004939,Manizales,Caldas ,170
col_customer_0007079,col_unique_004940,Manizales,Caldas,170
col_customer_0007080,col_unique_004940,Manizales,Caldas,170
col_customer_0007081,col_unique_004940,Manizales,Caldas,170
col_customer_0007082,col_unique_004941,CHIA,Cundinamarca,250
col_customer_0007083,col_unique_004942,Medellin,antioquia,050
col_customer_0007084,col_unique_004943,Cali,Valle del Cauca,760
col_customer_0007085,col_unique_004944,  Bogota  ,Bogota D.C.,110
col_customer_0007086,col_unique_004945,Barranquilla,Atlantico,080
col_customer_0007087,col_unique_004946,Cartagena,Bolivar,130
col_customer_0007088,col_unique_004947, Cucuta,Norte de Santander,540
col_customer_0007089,col_unique_004948,cali, Valle del Cauca,760
col_customer_0007090,col_unique_004949,Medellin,Antioquia ,050
col_customer_0007091,col_unique_004950,Cali,  Valle del Cauca  ,760
col_customer_0007092,col_unique_004951,Bogota,Bogota D.C.,110
col_customer_0007093,col_unique_004952,Manizales,Caldas,170
col_customer_0007094,col_unique_004953,Bucaramanga,Santander,680
col_customer_0007095,col_unique_004954,Bogota,Bogota D.C.,110
col_customer_0007096,col_unique_004955,Bogota,Bogota D.C.,110
col_customer_0007097,col_unique_004956,Bogota,Bogota D.C.,110
col_customer_0007098,col_unique_004956,Bogota,Bogota D.C.,110
col_customer_0007099,col_unique_004956,Bogota,Bogota D.C.,110
col_customer_0007100,col_unique_004956,BOGOTA,Bogota D.C.,110
col_customer_0007101,col_unique_004957, Medellin,Antioquia,050
col_customer_0007102,col_unique_004958,Popayan,Cauca,190
col_customer_0007103,col_unique_004959,Barranquilla,Atlantico,080
col_customer_0007104,col_unique_004959,BARRANQUILLA,Atlantico,080
col_customer_0007105,col_unique_004959,Barranquilla,atlantico,080
col_customer_0007106,col_unique_004960,Medellin,Antioquia,050
col_customer_0007107,col_unique_004961,Santa Marta,Magdalena,470
col_customer_0007108,col_unique_004962,Pereira,Risaralda,660
col_customer_0007109,col_unique_004962,Pereira,Risaralda,660
col_customer_0007110,col_unique_004962,Pereira,Risaralda,660
col_customer_0007111,col_unique_004962,Pereira,Risaralda,660
col_customer_0007112,col_unique_004963,Cali,Valle del Cauca,760
col_customer_0007113,col_unique_004963,Cali,Valle del Cauca,760
col_customer_0007114,col_unique_004963,Cali,Valle del Cauca,760
col_customer_0007115,col_unique_004964,Cali,Valle del Cauca,760
col_customer_0007116,col_unique_004965,Pereira,Risaralda,660
col_customer_0007117,col_unique_004966,Bogota,Bogota D.C.,110
col_customer_0007118,col_unique_004967,Cucuta,Norte de Santander,540
col_customer_0007119,col_unique_004968,Cali,Valle del Cauca,760
col_customer_0007120,col_unique_004968,Cali,Valle del Cauca,760
col_customer_0007121,col_unique_004968,Cali,Valle del Cauca,760
col_customer_0007122,col_unique_004969,Bogota,Bogota D.C.,110
col_customer_0007123,col_unique_004970,  Barranquilla  ,Atlantico,080
col_customer_0007124,col_unique_004971,Medellin,Antioquia,
col_customer_0007125,col_unique_004971,Medellin, Antioquia,050
col_customer_0007126,col_unique_004971,Medellin,Antioquia,050
col_customer_0007127,col_unique_004972,Bogota,Bogota D.C.,110
col_customer_0007128,col_unique_004973,Medellin,Antioquia,050
col_customer_0007129,col_unique_004974,Bogota,Bogota D.C.,110
col_customer_0007130,col_unique_004974,Bogota,bogota d.c.,110
col_customer_0007131,col_unique_004975,Bogota,Bogota D.C.,110
col_customer_0007132,col_unique_004976,Bogota,Bogota D.C.,110
col_customer_0007133,col_unique_004977,Bogota,Bogota D.C.,110
col_customer_0007134,col_unique_004978,Neiva,Huila,410
col_customer_0007135,col_unique_004979,Bucaramanga,Santander,680
col_customer_0007136,col_unique_004979,Bucaramanga,Santander,680
col_customer_0007137,col_unique_004980,Chia,Cundinamarca,250
col_customer_0007138,col_unique_004981,Chia,Cundinamarca,250
col_customer_0007139,col_unique_004982,Bogota,Bogota D.C.,110
col_customer_0007140,col_unique_004982,Bogota,Bogota D.C.,110
col_customer_0007141,col_unique_004982,Bogota, Bogota D.C.,110
col_customer_0007142,col_unique_004982,Bogota,Bogota D.C.,110
col_customer_0007143,col_unique_004982,Bogota,Bogota D.C.,110
col_customer_0007144,col_unique_004982,Bogota,Bogota D.C.,110
col_customer_0007145,col_unique_004983,Barranquilla,Atlantico,080
col_customer_0007146,col_unique_004984,Pasto,Narino,520
col_customer_0007147,col_unique_004984,pasto,NARINO,520
col_customer_0007148,col_unique_004985,  Medellin  ,Antioquia,
col_customer_0007149,col_unique_004986,Bogota,Bogota D.C.,110
col_customer_0007150,col_unique_004987,Medellin,Antioquia,050
col_customer_0007151,col_unique_004988,Medellin,Antioquia,050
col_customer_0007152,col_unique_004989,Chia,Cundinamarca,250
col_customer_0007153,col_unique_004990,Cali,Valle del Cauca,760
col_customer_0007154,col_unique_004991,Ibague,Tolima,730
col_customer_0007155,col_unique_004991,Ibague,Tolima,730
col_customer_0007156,col_unique_004992,Bogota,Bogota D.C.,110
col_customer_0007157,col_unique_004992,Bogota,Bogota D.C.,110
col_customer_0007158,col_unique_004993,,Antioquia,050
col_customer_0007159,col_unique_004994,Ibague,Tolima,730
col_customer_0007160,col_unique_004995,Bucaramanga,Santander,680
col_customer_0007161,col_unique_004995,Bucaramanga,Santander,680
col_customer_0007162,col_unique_004996,Santa Marta,Magdalena,470
col_customer_0007163,col_unique_004996,Santa Marta,Magdalena,470
col_customer_0007164,col_unique_004997,Bucaramanga,Santander ,680
col_customer_0007165,col_unique_004998,Cartagena,Bolivar,130
col_customer_0007166,col_unique_004999,Popayan,Cauca,190
col_customer_0007167,col_unique_005000,Barranquilla,Atlantico,080
col_customer_0007168,col_unique_005001,Cali,Valle del Cauca,760
col_customer_0007169,col_unique_005001,Cali,Valle del Cauca,760
col_customer_0007170,col_unique_005002,Cartagena,Bolivar,130
col_customer_0007171,col_unique_005002,Cartagena,Bolivar,130
col_customer_0007172,col_unique_005002,Cartagena,Bolivar,130
col_customer_0007173,col_unique_005003,Bogota,  Bogota D.C.  ,110
col_customer_0007174,col_unique_005004,Pereira,Risaralda,660
col_customer_0007175,col_unique_005005,Cartagena,Bolivar,130
col_customer_0007176,col_unique_005006,Chia,Cundinamarca,250
col_customer_0007177,col_unique_005006,Chia,Cundinamarca,250
col_customer_0007178,col_unique_005007,,Antioquia,050
col_customer_0007179,col_unique_005007,Medellin,Antioquia,050
col_customer_0007180,col_unique_005007,Medellin,Antioquia,050
col_customer_0007181,col_unique_005007,Medellin ,Antioquia,050
col_customer_0007182,col_unique_005007,Medellin,Antioquia,050
col_customer_0007183,col_unique_005008,Bogota,Bogota D.C.,110
col_customer_0007184,col_unique_005009,Bogota,Bogota D.C.,110
col_customer_0007185,col_unique_005010,Cartagena,Bolivar,130
col_customer_0007186,col_unique_005011,Chia,Cundinamarca,250
col_customer_0007187,col_unique_005012,Chia,Cundinamarca,250
col_customer_0007188,col_unique_005013,Bucaramanga,Santander,680
col_customer_0007189,col_unique_005014,Bogota,Bogota D.C.,110
col_customer_0007190,col_unique_005015,Pasto,Narino,520
col_customer_0007191,col_unique_005016,Cucuta,Norte de Santander,540
col_customer_0007192,col_unique_005017,Medellin,Antioquia,050
col_customer_0007193,col_unique_005018,Bogota,Bogota D.C.,110
col_customer_0007194,col_unique_005019,Bogota,Bogota D.C.,110
col_customer_0007195,col_unique_005020,Valledupar,Cesar,200
col_customer_0007196,col_unique_005021,Cali,VALLE DEL CAUCA,760
col_customer_0007197,col_unique_005022,Chia,Cundinamarca,250
col_customer_0007198,col_unique_005023,Medellin,Antioquia,050
col_customer_0007199,col_unique_005024,Chia,Cundinamarca,250
col_customer_0007200,col_unique_005024, Chia,Cundinamarca,250
col_customer_0007201,col_unique_005024, Chia,Cundinamarca,250
col_customer_0007202,col_unique_005024,Chia,Cundinamarca,250
col_customer_0007203,col_unique_005024,Chia,Cundinamarca,250
col_customer_0007204,col_unique_005024,Chia,Cundinamarca,250
col_customer_0007205,col_unique_005025,Bogota,Bogota D.C.,110
col_customer_0007206,col_unique_005026,Medellin,Antioquia,050
col_customer_0007207,col_unique_005027,Pasto,Narino,520
col_customer_0007208,col_unique_005027,Pasto,  Narino  ,520
col_customer_0007209,col_unique_005028,Bogota,Bogota D.C.,110
col_customer_0007210,col_unique_005029,Neiva,Huila,410
col_customer_0007211,col_unique_005029,Neiva,Huila ,410
col_customer_0007212,col_unique_005030,Pasto,Narino,520
col_customer_0007213,col_unique_005030,Pasto,Narino,520
col_customer_0007214,col_unique_005031,Medellin,  Antioquia  ,050
col_customer_0007215,col_unique_005032,Pereira,Risaralda,660
col_customer_0007216,col_unique_005033,Cali,  Valle del Cauca  ,
col_customer_0007217,col_unique_005034,Armenia,Quindio,630
col_customer_0007218,col_unique_005034,Armenia,Quindio,630
col_customer_0007219,col_unique_005034,Armenia,Quindio,630
col_customer_0007220,col_unique_005035,Pasto,Narino,520
col_customer_0007221,col_unique_005035,Pasto ,narino,520
col_customer_0007222,col_unique_005035,Pasto,Narino,520
col_customer_0007223,col_unique_005036,Cali,,760
col_customer_0007224,col_unique_005036,Cali,Valle del Cauca,760
col_customer_0007225,col_unique_005036,Cali,valle del cauca,760
col_customer_0007226,col_unique_005037,Barranquilla,Atlantico,080
col_customer_0007227,col_unique_005038,Manizales,Caldas,170
col_customer_0007228,col_unique_005039,Cartagena , Bolivar,130
col_customer_0007229,col_unique_005039,Cartagena,Bolivar,130
col_customer_0007230,col_unique_005040,Cali,Valle del Cauca,760
col_customer_0007231,col_unique_005040,Cali,  Valle del Cauca  ,
col_customer_0007232,col_unique_005040,Cali,Valle del Cauca,760
col_customer_0007233,col_unique_005040,Cali,Valle del Cauca,760
col_customer_0007234,col_unique_005040,Cali,Valle del Cauca,760
col_customer_0007235,col_unique_005041,Bogota,Bogota D.C.,110
col_customer_0007236,col_unique_005041,Bogota,Bogota D.C.,110
col_customer_0007237,col_unique_005041,Bogota,Bogota D.C.,110
col_customer_0007238,col_unique_005041,Bogota,Bogota D.C.,110
col_customer_0007239,col_unique_005041,Bogota,Bogota D.C.,110
col_customer_0007240,col_unique_005041,Bogota,Bogota D.C.,110
col_customer_0007241,col_unique_005041,Bogota,Bogota D.C.,110
col_customer_0007242,col_unique_005041,Bogota, Bogota D.C.,110
col_customer_0007243,col_unique_005042,Bogota,Bogota D.C.,110
col_customer_0007244,col_unique_005042,,Bogota D.C.,110
col_customer_0007245,col_unique_005043,Bogota,Bogota D.C.,110
col_customer_0007246,col_unique_005043,Bogota,Bogota D.C.,110
col_customer_0007247,col_unique_005044,Popayan,Cauca,190
col_customer_0007248,col_unique_005045,Bogota,Bogota D.C.,110
col_customer_0007249,col_unique_005046,Pasto,Narino,520
col_customer_0007250,col_unique_005047,Pereira,Risaralda,660
col_customer_0007251,col_unique_005048,Ibague,Tolima,730
col_customer_0007252,col_unique_005049,Neiva,Huila,410
col_customer_0007253,col_unique_005050,Barranquilla,Atlantico,080
col_customer_0007254,col_unique_005051,Bogota,Bogota D.C.,110
col_customer_0007255,col_unique_005051,Bogota,Bogota D.C.,110
col_customer_0007256,col_unique_005052,Bogota,Bogota D.C.,110
col_customer_0007257,col_unique_005053,Bogota,Bogota D.C.,110
col_customer_0007258,col_unique_005054,Cali,Valle del Cauca,760
col_customer_0007259,col_unique_005054,Cali,Valle del Cauca,760
col_customer_0007260,col_unique_005055,Bogota,Bogota D.C.,110
col_customer_0007261,col_unique_005056,Chia,Cundinamarca,250
col_customer_0007262,col_unique_005057,Pereira,Risaralda,660
col_customer_0007263,col_unique_005057,Pereira,Risaralda,660
col_customer_0007264,col_unique_005058,Cartagena,Bolivar,130
col_customer_0007265,col_unique_005059,Bogota,Bogota D.C.,110
col_customer_0007266,col_unique_005060,Bogota,Bogota D.C.,110
col_customer_0007267,col_unique_005061,Armenia,Quindio,630
col_customer_0007268,col_unique_005062,Chia,Cundinamarca,250
col_customer_0007269,col_unique_005063,Bucaramanga,Santander,680
col_customer_0007270,col_unique_005064,Medellin,Antioquia,050
col_customer_0007271,col_unique_005065,Bucaramanga, Santander,680
col_customer_0007272,col_unique_005066,Bogota ,Bogota D.C.,110
col_customer_0007273,col_unique_005066,Bogota,bogota d.c.,110
col_customer_0007274,col_unique_005067,  Cali  ,Valle del Cauca,760
col_customer_0007275,col_unique_005068,Cali,Valle del Cauca,760
col_customer_0007276,col_unique_005069,Bogota,Bogota D.C.,110
col_customer_0007277,col_unique_005069,Bogota,  Bogota D.C.  ,110
col_customer_0007278,col_unique_005070,Cali,Valle del Cauca,760
col_customer_0007279,col_unique_005071,Medellin,Antioquia,050
col_customer_0007280,col_unique_005072,Pasto,Narino,520
col_customer_0007281,col_unique_005073,Bogota,Bogota D.C.,110
col_customer_0007282,col_unique_005074,Ibague,Tolima,730
col_customer_0007283,col_unique_005075,Cali,Valle del Cauca,760
col_customer_0007284,col_unique_005076,Bucaramanga,Santander,680
col_customer_0007285,col_unique_005077,Bogota,Bogota D.C.,110
col_customer_0007286,col_unique_005078,Barranquilla,Atlantico,080
col_customer_0007287,col_unique_005079,Bogota,Bogota D.C.,110
col_customer_0007288,col_unique_005080,Medellin,Antioquia,050
col_customer_0007289,col_unique_005081,Bogota,Bogota D.C.,110
col_customer_0007290,col_unique_005081,Bogota,Bogota D.C.,110
col_customer_0007291,col_unique_005082,Pasto,Narino,520
col_customer_0007292,col_unique_005083,Tunja,Boyaca,150
col_customer_0007293,col_unique_005083,Tunja,Boyaca,150
col_customer_0007294,col_unique_005084,  Bogota  , Bogota D.C.,110
col_customer_0007295,col_unique_005084,Bogota ,Bogota D.C.,110
col_customer_0007296,col_unique_005084,Bogota,Bogota D.C.,110
col_customer_0007297,col_unique_005084,Bogota,bogota d.c.,110
col_customer_0007298,col_unique_005085,Bogota,Bogota D.C.,110
col_customer_0007299,col_unique_005086,Bogota,Bogota D.C.,110
col_customer_0007300,col_unique_005086,Bogota,Bogota D.C.,110
col_customer_0007301,col_unique_005087,Medellin,  Antioquia  ,050
col_customer_0007302,col_unique_005088,Bucaramanga,  Santander  ,680
col_customer_0007303,col_unique_005089,Bogota,  Bogota D.C.  ,110
col_customer_0007304,col_unique_005090,Cali,Valle del Cauca,760
col_customer_0007305,col_unique_005091,Medellin ,Antioquia ,050
col_customer_0007306,col_unique_005091,Medellin,Antioquia,050
col_customer_0007307,col_unique_005092,Bogota,Bogota D.C.,110
col_customer_0007308,col_unique_005093,Cali,Valle del Cauca,760
col_customer_0007309,col_unique_005093,Cali,Valle del Cauca,760
col_customer_0007310,col_unique_005093,Cali,Valle del Cauca,760
col_customer_0007311,col_unique_005093,Cali,Valle del Cauca,760
col_customer_0007312,col_unique_005093,Cali, Valle del Cauca,760
col_customer_0007313,col_unique_005094,Medellin,Antioquia,050
col_customer_0007314,col_unique_005095,Bogota ,Bogota D.C.,110
col_customer_0007315,col_unique_005096,medellin,Antioquia,050
col_customer_0007316,col_unique_005097,Cali,Valle del Cauca,760
col_customer_0007317,col_unique_005098,Chia,CUNDINAMARCA,250
col_customer_0007318,col_unique_005099,Cali,Valle del Cauca,760
col_customer_0007319,col_unique_005100,,Cundinamarca,250
col_customer_0007320,col_unique_005100,Chia,Cundinamarca,250
col_customer_0007321,col_unique_005100,Chia,Cundinamarca,250
col_customer_0007322,col_unique_005101,Bogota,Bogota D.C.,110
col_customer_0007323,col_unique_005101,Bogota,Bogota D.C.,110
col_customer_0007324,col_unique_005101,Bogota,Bogota D.C.,110
col_customer_0007325,col_unique_005101,Bogota,Bogota D.C.,110
col_customer_0007326,col_unique_005101,Bogota,Bogota D.C.,110
col_customer_0007327,col_unique_005101, Bogota,Bogota D.C.,110
col_customer_0007328,col_unique_005102,Bogota,Bogota D.C.,110
col_customer_0007329,col_unique_005103,Medellin,Antioquia,050
col_customer_0007330,col_unique_005104, Medellin,Antioquia,050
col_customer_0007331,col_unique_005104,Medellin,Antioquia,050
col_customer_0007332,col_unique_005105,Pasto,Narino,520
col_customer_0007333,col_unique_005106,Ibague,Tolima,730
col_customer_0007334,col_unique_005107,Pereira,Risaralda,660
col_customer_0007335,col_unique_005108,Cali,Valle del Cauca,760
col_customer_0007336,col_unique_005109,Chia, Cundinamarca,250
col_customer_0007337,col_unique_005110,Chia,Cundinamarca,250
col_customer_0007338,col_unique_005111,Bucaramanga,Santander,680
col_customer_0007339,col_unique_005111,Bucaramanga,Santander,680
col_customer_0007340,col_unique_005112,Medellin,antioquia,050
col_customer_0007341,col_unique_005113,Medellin,Antioquia,050
col_customer_0007342,col_unique_005114,Bogota,Bogota D.C.,110
col_customer_0007343,col_unique_005115,Bogota ,Bogota D.C.,110
col_customer_0007344,col_unique_005116,Medellin,Antioquia,050
col_customer_0007345,col_unique_005117,Cucuta,Norte de Santander,540
col_customer_0007346,col_unique_005118,Cali,Valle del Cauca,760
col_customer_0007347,col_unique_005119, Bucaramanga,Santander,680
col_customer_0007348,col_unique_005119,Bucaramanga,Santander,680
col_customer_0007349,col_unique_005120,Pereira,Risaralda,660
col_customer_0007350,col_unique_005121,Cali,Valle del Cauca,760
col_customer_0007351,col_unique_005122,Tunja ,Boyaca,150
col_customer_0007352,col_unique_005122,TUNJA,Boyaca,150
col_customer_0007353,col_unique_005123,Bogota,Bogota D.C.,110
col_customer_0007354,col_unique_005123,Bogota,Bogota D.C.,110
col_customer_0007355,col_unique_005124,Monteria,Cordoba,230
col_customer_0007356,col_unique_005124,Monteria,Cordoba,230
col_customer_0007357,col_unique_005124,Monteria,Cordoba,230
col_customer_0007358,col_unique_005125,Bogota,Bogota D.C.,110
col_customer_0007359,col_unique_005126,Bogota,Bogota D.C.,110
col_customer_0007360,col_unique_005127,Villavicencio,Meta,500
col_customer_0007361,col_unique_005128,Chia,CUNDINAMARCA,250
col_customer_0007362,col_unique_005129,Ibague,tolima,730
col_customer_0007363,col_unique_005130,Cartagena,Bolivar,130
col_customer_0007364,col_unique_005131,Medellin,Antioquia,050
col_customer_0007365,col_unique_005132,Medellin,Antioquia,050
col_customer_0007366,col_unique_005133,Barranquilla,Atlantico,080
col_customer_0007367,col_unique_005133,Barranquilla,Atlantico,080
col_customer_0007368,col_unique_005134,Bogota,BOGOTA D.C.,110
col_customer_0007369,col_unique_005135,Bogota,Bogota D.C.,110
col_customer_0007370,col_unique_005136,Santa Marta,Magdalena,470
col_customer_0007371,col_unique_005137,Bogota,Bogota D.C.,110
col_customer_0007372,col_unique_005138,Pasto,Narino,520
col_customer_0007373,col_unique_005138,Pasto,Narino,520
col_customer_0007374,col_unique_005139,Armenia,Quindio,630
col_customer_0007375,col_unique_005140,Barranquilla,Atlantico,080
col_customer_0007376,col_unique_005141,Bogota,Bogota D.C.,
col_customer_0007377,col_unique_005141,Bogota,Bogota D.C.,110
col_customer_0007378,col_unique_005142,Neiva,Huila,410
col_customer_0007379,col_unique_005142,Neiva,Huila,410
col_customer_0007380,col_unique_005143,Popayan,Cauca,190
col_customer_0007381,col_unique_005144,Bogota,Bogota D.C.,110
col_customer_0007382,col_unique_005145,Bogota,Bogota D.C.,110
col_customer_0007383,col_unique_005145,Bogota,Bogota D.C.,110
col_customer_0007384,col_unique_005146,Cucuta,Norte de Santander,540
col_customer_0007385,col_unique_005146,Cucuta,norte de santander,540
col_customer_0007386,col_unique_005146, Cucuta,Norte de Santander,540
col_customer_0007387,col_unique_005146,Cucuta,norte de santander,540
col_customer_0007388,col_unique_005147,Bogota,Bogota D.C.,110
col_customer_0007389,col_unique_005148,bogota,bogota d.c.,110
col_customer_0007390,col_unique_005148,Bogota,Bogota D.C.,110
col_customer_0007391,col_unique_005149,Cartagena,bolivar,130
col_customer_0007392,col_unique_005150,Pasto,Narino,520
col_customer_0007393,col_unique_005151,Cartagena,Bolivar,130
col_customer_0007394,col_unique_005152,Medellin,Antioquia,050
col_customer_0007395,col_unique_005153,Pereira,Risaralda,
col_customer_0007396,col_unique_005154,villavicencio,Meta,500
col_customer_0007397,col_unique_005155,  Medellin  ,Antioquia,050
col_customer_0007398,col_unique_005156,Bogota,Bogota D.C.,110
col_customer_0007399,col_unique_005157,Pereira,Risaralda,660
col_customer_0007400,col_unique_005158,Bogota,Bogota D.C.,110
col_customer_0007401,col_unique_005159,Cali,Valle del Cauca,760
col_customer_0007402,col_unique_005159,Cali,Valle del Cauca,760
col_customer_0007403,col_unique_005160,  Villavicencio  ,Meta,
col_customer_0007404,col_unique_005161, Barranquilla,atlantico,080
col_customer_0007405,col_unique_005162,Barranquilla,Atlantico,080
col_customer_0007406,col_unique_005163,Cali,Valle del Cauca,760
col_customer_0007407,col_unique_005164,Valledupar,Cesar,200
col_customer_0007408,col_unique_005165,Barranquilla,Atlantico,080
col_customer_0007409,col_unique_005166,Medellin,Antioquia,050
col_customer_0007410,col_unique_005167,Bogota,Bogota D.C.,110
col_customer_0007411,col_unique_005168,Monteria,Cordoba,230
col_customer_0007412,col_unique_005169,Bucaramanga,Santander,680
col_customer_0007413,col_unique_005170,Cali,Valle del Cauca,760
col_customer_0007414,col_unique_005171,Santa Marta,Magdalena,470
col_customer_0007415,col_unique_005171,Santa Marta,Magdalena,470
col_customer_0007416,col_unique_005172,Barranquilla,Atlantico,080
col_customer_0007417,col_unique_005172,Barranquilla,Atlantico,080
col_customer_0007418,col_unique_005173,Medellin,antioquia,050
col_customer_0007419,col_unique_005174,Tunja,Boyaca,150
col_customer_0007420,col_unique_005174,Tunja,Boyaca,150
col_customer_0007421,col_unique_005175,Bogota,Bogota D.C.,110
col_customer_0007422,col_unique_005176,Bogota,Bogota D.C.,110
col_customer_0007423,col_unique_005176,Bogota,  Bogota D.C.  ,110
col_customer_0007424,col_unique_005177,Medellin,  Antioquia  ,
col_customer_0007425,col_unique_005178,Bucaramanga,Santander,680
col_customer_0007426,col_unique_005179,Bogota,Bogota D.C.,110
col_customer_0007427,col_unique_005180,Manizales,Caldas,170
col_customer_0007428,col_unique_005181,Cali,Valle del Cauca,760
col_customer_0007429,col_unique_005182,Bogota ,  Bogota D.C.  ,110
col_customer_0007430,col_unique_005183,Santa Marta,Magdalena,470
col_customer_0007431,col_unique_005184,Bogota ,Bogota D.C.,110
col_customer_0007432,col_unique_005184,Bogota,Bogota D.C.,110
col_customer_0007433,col_unique_005185,Cali,Valle del Cauca,760
col_customer_0007434,col_unique_005186,Cali,Valle del Cauca,760
col_customer_0007435,col_unique_005187,Cali,Valle del Cauca,760
col_customer_0007436,col_unique_005188,Cucuta,Norte de Santander,540
col_customer_0007437,col_unique_005189,Neiva,Huila,410
col_customer_0007438,col_unique_005190,Bogota,bogota d.c.,110
col_customer_0007439,col_unique_005190,Bogota,Bogota D.C.,110
col_customer_0007440,col_unique_005191,Bogota,Bogota D.C.,110
col_customer_0007441,col_unique_005192,Santa Marta,Magdalena,470
col_customer_0007442,col_unique_005193,Bogota,Bogota D.C.,110
col_customer_0007443,col_unique_005194,Bogota,Bogota D.C.,110
col_customer_0007444,col_unique_005194,bogota,Bogota D.C.,110
col_customer_0007445,col_unique_005195,Cartagena,Bolivar,130
col_customer_0007446,col_unique_005195,Cartagena,Bolivar,130
col_customer_0007447,col_unique_005195,CARTAGENA,Bolivar,130
col_customer_0007448,col_unique_005196,Cartagena,Bolivar,130
col_customer_0007449,col_unique_005197,Bogota,Bogota D.C.,110
col_customer_0007450,col_unique_005198,Pasto,Narino,520
col_customer_0007451,col_unique_005199,Bogota,Bogota D.C.,110
col_customer_0007452,col_unique_005200,Medellin,Antioquia,050
col_customer_0007453,col_unique_005201,Medellin ,Antioquia,050
col_customer_0007454,col_unique_005201,MEDELLIN,Antioquia,050
col_customer_0007455,col_unique_005202,Bucaramanga,Santander,680
col_customer_0007456,col_unique_005203,Bogota,Bogota D.C.,110
col_customer_0007457,col_unique_005204,Medellin,Antioquia,050
col_customer_0007458,col_unique_005205,Bogota,Bogota D.C.,110
col_customer_0007459,col_unique_005206,ARMENIA,Quindio,630
col_customer_0007460,col_unique_005207,Medellin,  Antioquia  ,050
col_customer_0007461,col_unique_005208,Santa Marta,Magdalena,470
col_customer_0007462,col_unique_005209,Bogota,Bogota D.C.,110
col_customer_0007463,col_unique_005209,Bogota,BOGOTA D.C.,110
col_customer_0007464,col_unique_005209,Bogota,Bogota D.C.,110
col_customer_0007465,col_unique_005209,BOGOTA,Bogota D.C.,110
col_customer_0007466,col_unique_005210,  Medellin  ,Antioquia,050
col_customer_0007467,col_unique_005210,Medellin,antioquia,050
col_customer_0007468,col_unique_005211,  Bucaramanga  ,Santander,680
col_customer_0007469,col_unique_005211,Bucaramanga,Santander,680
col_customer_0007470,col_unique_005211,Bucaramanga,Santander,680
col_customer_0007471,col_unique_005211,Bucaramanga,Santander,680
col_customer_0007472,col_unique_005211,Bucaramanga, Santander,680
col_customer_0007473,col_unique_005211,Bucaramanga,SANTANDER,680
col_customer_0007474,col_unique_005211,Bucaramanga,Santander,680
col_customer_0007475,col_unique_005212,Armenia,quindio,630
col_customer_0007476,col_unique_005213,Santa Marta,Magdalena,470
col_customer_0007477,col_unique_005214,Santa Marta,Magdalena,470
col_customer_0007478,col_unique_005214,Santa Marta,Magdalena,470
col_customer_0007479,col_unique_005214,Santa Marta,Magdalena,470
col_customer_0007480,col_unique_005214,Santa Marta,Magdalena,470
col_customer_0007481,col_unique_005214,Santa Marta,Magdalena,470
col_customer_0007482,col_unique_005215,Santa Marta,Magdalena,470
col_customer_0007483,col_unique_005216,Neiva,Huila,410
col_customer_0007484,col_unique_005217,cali,Valle del Cauca,760
col_customer_0007485,col_unique_005218,Pereira,Risaralda,
col_customer_0007486,col_unique_005219,Cucuta,Norte de Santander,540
col_customer_0007487,col_unique_005220,Bogota,Bogota D.C.,110
col_customer_0007488,col_unique_005221,Cucuta,Norte de Santander,540
col_customer_0007489,col_unique_005222,Bucaramanga,Santander,680
col_customer_0007490,col_unique_005223,Medellin,Antioquia,050
col_customer_0007491,col_unique_005224,Barranquilla,Atlantico,080
col_customer_0007492,col_unique_005225,BOGOTA,Bogota D.C.,110
col_customer_0007493,col_unique_005226,Bogota,Bogota D.C.,110
col_customer_0007494,col_unique_005227,Bogota,Bogota D.C.,110
col_customer_0007495,col_unique_005228,Villavicencio,Meta,500
col_customer_0007496,col_unique_005228,Villavicencio,Meta,500
col_customer_0007497,col_unique_005228,Villavicencio,Meta,500
col_customer_0007498,col_unique_005228,Villavicencio,Meta,500
col_customer_0007499,col_unique_005228,Villavicencio,Meta,500
