order_id,order_item_id,product_id,seller_id,product_category,shipping_limit_date,price,freight_value,currency
col_order_0003161,1,col_prod_00417,col_seller_0064,mercado,2025-09-07,79900.00,16100.00,COP
col_order_0003161,2,col_prod_00108,col_seller_0109,celulares,2025-09-04,833200.00,46800.00,COP
col_order_0003162,1,col_prod_00109,col_seller_0095,mascotas,2024-04-05,111200.00,19500.00,COP
col_order_0003163,1,col_prod_00100,col_seller_0010,hogar,2024-07-02,179500.00,15700.00,COP
col_order_0003164,1,col_prod_00265,col_seller_0106,mercado,2024-10-04,94400.00,19000.00,COP
col_order_0003164,2,col_prod_00139,col_seller_0103,libros,2024-10-03,70300.00,8600.00,COP
col_order_0003166,1,col_prod_00173,col_seller_0110,mercado,2024-08-05,114000.00,27300.00,COP
col_order_0003167,1,col_prod_00168,col_seller_0082,moda,2025-05-18,127900.00,17700.00,COP
col_order_0003168,1,col_prod_00356,col_seller_0097,accesorios_moto,2025-03-16,127300.00,13200.00,COP
col_order_0003169,1,col_prod_00359,col_seller_0019,electrodomesticos,2024-11-21,1221800.00,65700.00,COP
col_order_0003169,2,col_prod_00134,col_seller_0014,deportes,2024-11-18,145000.00,15300.00,COP
col_order_0003170,1,col_prod_00561,col_seller_0066,deportes,2025-06-17,121600.00,18200.00,COP
col_order_0003170,2,col_prod_00585,col_seller_0027,tecnologia,2025-06-18,399500.00,29400.00,COP
col_order_0003171,1,col_prod_00099,col_seller_0058,mascotas,2024-06-07,126900.00,18800.00,COP
col_order_0003172,1,col_prod_00577,col_seller_0070,hogar,2024-08-30,166700.00,19600.00,COP
col_order_0003173,1,col_prod_00597,col_seller_0090,mascotas,2024-12-27,151500.00,20900.00,COP
col_order_0003174,1,col_prod_00595,col_seller_0022,moda,2025-03-08,139600.00,19000.00,COP
col_order_0003175,1,col_prod_00398,col_seller_0060,hogar,2025-04-10,203300.00,13300.00,COP
col_order_0003175,2,col_prod_00082,col_seller_0056,hogar,2025-04-11,262300.00,21900.00,COP
col_order_0003176,1,col_prod_00323,col_seller_0095,hogar,2025-09-04,193400.00,22600.00,COP
col_order_0003177,1,col_prod_00575,col_seller_0049,deportes,2025-04-13,149100.00,24500.00,COP
col_order_0003178,1,col_prod_00369,col_seller_0089,deportes,2025-06-21,113500.00,15700.00,COP
col_order_0003178,2,col_rare_prod_0033,col_seller_0046,libros,2025-06-18,63100.00,13100.00,COP
col_order_0003178,3,col_prod_00503,col_seller_0065,moda,2025-06-21,141300.00,20300.00,COP
col_order_0003178,4,col_prod_00283,col_seller_0017,tecnologia,2025-06-16,469500.00,23000.00,COP
col_order_0003178,5,col_prod_00127,col_seller_0005,mercado,2025-06-18,75600.00,17200.00,COP
col_order_0003179,1,col_prod_00548,col_seller_0079,belleza,2024-02-27,165100.00,17400.00,COP
col_order_0003179,2,col_prod_00134,col_seller_0035,moda,2024-02-25,165300.00,21200.00,COP
col_order_0003180,1,col_prod_00017,col_seller_0069,celulares,2024-05-13,528300.00,30200.00,COP
col_order_0003181,1,col_prod_00004,col_seller_0093,hogar,2024-10-03,187700.00,18000.00,COP
col_order_0003181,2,col_prod_00275,col_seller_0014,belleza,2024-10-05,106200.00,24700.00,COP
col_order_0003182,1,col_prod_00413,col_seller_0003,tecnologia,2024-01-10,456400.00,33700.00,COP
col_order_0003183,1,col_prod_00307,col_seller_0014,tecnologia,2024-04-01,728900.00,49200.00,COP
col_order_0003183,2,col_prod_00063,col_seller_0098,belleza,2024-03-29,121600.00,21200.00,COP
col_order_0003183,3,col_prod_00432,col_seller_0038,hogar,2024-03-29,248000.00,27300.00,COP
col_order_0003183,4,col_prod_00411,col_seller_0068,salud,2024-03-29,116500.00,18000.00,COP
col_order_0003184,1,col_prod_00388,col_seller_0014,moda,2024-07-01,167700.00,20500.00,COP
col_order_0003185,1,col_prod_00048,col_seller_0084,hogar,2024-09-06,158800.00,26800.00,COP
col_order_0003185,2,col_prod_00161,col_seller_0030,celulares,2024-09-02,595100.00,51500.00,COP
col_order_0003186,1,col_prod_00494,col_seller_0086,deportes,2024-10-22,154400.00,23300.00,COP
col_order_0003187,1,col_prod_00305,col_seller_0010,belleza,2025-03-13,67400.00,19400.00,COP
col_order_0003187,2,col_prod_00102,col_seller_0001,moda,2025-03-14,168400.00,14900.00,COP
col_order_0003188,1,col_prod_00368,col_seller_0086,hogar,2025-06-08,168800.00,25400.00,COP
col_order_0003189,1,col_prod_00206,col_seller_0077,libros,2024-01-06,81900.00,19100.00,COP
col_order_0003190,1,col_prod_00442,col_seller_0079,moda,2024-03-21,127900.00,21800.00,COP
col_order_0003191,1,col_prod_00246,col_seller_0098,deportes,2024-06-14,204800.00,28400.00,COP
col_order_0003192,1,col_prod_00496,col_seller_0030,mercado,2024-08-19,97300.00,14200.00,COP
col_order_0003192,2,col_prod_00006,col_seller_0084,hogar,2024-08-16,248600.00,19100.00,COP
col_order_0003193,1,col_prod_00285,col_seller_0045,deportes,2025-01-23,119800.00,24300.00,COP
col_order_0003193,2,col_prod_00348,col_seller_0054,mascotas,2025-01-21,110300.00,15400.00,COP
col_order_0003194,1,col_prod_00505,col_seller_0051,mascotas,2025-07-16,91400.00,17000.00,COP
col_order_0003194,2,col_prod_00219,col_seller_0068,celulares,2025-07-17,486600.00,33800.00,COP
col_order_0003195,1,col_prod_00068,col_seller_0050,celulares,2024-05-25,865600.00,39300.00,COP
col_order_0003195,2,col_prod_00335,col_seller_0027,deportes,2024-05-25,118500.00,22900.00,COP
col_order_0003196,1,col_prod_00036,col_seller_0095,,2024-01-27,176700.00,34200.00,COP
col_order_0003197,1,col_prod_00346,col_seller_0100,moda,2024-06-10,121500.00,26600.00,COP
col_order_0003197,2,col_prod_00310,col_seller_0059,belleza,2024-06-08,90500.00,26300.00,COP
col_order_0003198,1,col_prod_00411,col_seller_0064,tecnologia,2024-03-16,452400.00,33500.00,COP
col_order_0003200,1,col_prod_00365,col_seller_0093,mercado,2025-02-15,75800.00,16100.00,COP
col_order_0003201,1,col_prod_00336,col_seller_0083,juguetes,2024-07-27,126500.00,35100.00,COP
col_order_0003202,1,col_prod_00203,col_seller_0095,deportes,2024-12-08,191000.00,16200.00,COP
col_order_0003202,2,col_rare_prod_0033,col_seller_0117,tecnologia,2024-12-11,638600.00,36400.00,COP
col_order_0003202,3,col_prod_00571,col_seller_0118,mascotas,2024-12-10,141800.00,16500.00,COP
col_order_0003202,4,col_prod_00180,col_seller_0068,mercado,2024-12-08,86600.00,12900.00,COP
col_order_0003203,1,col_prod_00295,col_seller_0046,mercado,2025-03-02,80600.00,17200.00,COP
col_order_0003203,2,col_prod_00383,col_seller_0057,moda,2025-02-25,111900.00,13100.00,COP
col_order_0003203,3,col_prod_00119,col_seller_0048,celulares,2025-02-27,699400.00,55300.00,COP
col_order_0003203,4,col_prod_00279,col_seller_0047,electrodomesticos,2025-02-25,480800.00,28500.00,COP
col_order_0003204,1,col_prod_00026,col_seller_0035,electrodomesticos,2025-08-25,598400.00,27700.00,COP
col_order_0003204,2,col_prod_00112,col_seller_0037,deportes,2025-08-27,192800.00,16400.00,COP
col_order_0003205,1,col_prod_00140,col_seller_0105,libros,2025-05-28,55900.00,22200.00,COP
col_order_0003206,1,col_prod_00555,col_seller_0062,deportes,2025-11-11,148900.00,28400.00,COP
col_order_0003206,2,col_prod_00049,col_seller_0027,libros,2025-11-10,62500.00,27700.00,COP
col_order_0003207,1,col_prod_00503,col_seller_0032,tecnologia,2025-06-26,464000.00,35900.00,COP
col_order_0003208,1,col_prod_00158,col_seller_0053,libros,2024-04-23,72200.00,20600.00,COP
col_order_0003209,1,col_prod_00130,col_seller_0032,moda,2024-03-18,91900.00,20800.00,COP
col_order_0003210,1,col_prod_00018,col_seller_0118,moda,2024-11-10,107600.00,17600.00,COP
col_order_0003211,1,col_prod_00394,col_seller_0059,hogar,2024-08-10,221600.00,25500.00,COP
col_order_0003212,1,col_prod_00574,col_seller_0025,moda,2024-08-13,128000.00,31200.00,COP
col_order_0003214,1,col_prod_00025,col_seller_0005,moda,2024-06-29,195400.00,16500.00,COP
col_order_0003216,1,col_rare_prod_0033,col_seller_0104,deportes,2025-07-11,126600.00,19200.00,COP
col_order_0003216,2,col_prod_00030,col_seller_0114,mercado,2025-07-11,102800.00,19400.00,COP
col_order_0003217,1,col_prod_00078,col_seller_0059,salud,2025-06-25,137800.00,19600.00,COP
col_order_0003218,1,col_prod_00228,col_seller_0112,moda,2025-05-25,148000.00,16900.00,COP
col_order_0003220,1,col_prod_00104,col_seller_0048,libros,2025-05-04,75200.00,18200.00,COP
col_order_0003221,1,col_prod_00071,col_seller_0115,mercado,2025-08-19,113200.00,16000.00,COP
col_order_0003222,1,col_prod_00286,col_seller_0037,deportes,2024-12-10,145200.00,15600.00,COP
col_order_0003223,1,col_prod_00304,col_seller_0014,moda,2024-10-23,100100.00,8800.00,COP
col_order_0003223,2,col_prod_00118,col_seller_0006,salud,2024-10-26,112000.00,16900.00,COP
col_order_0003223,3,col_prod_00323,col_seller_0023,libros,2024-10-23,78700.00,18900.00,COP
col_order_0003223,4,col_prod_00018,col_seller_0011,mercado,2024-10-24,93500.00,13500.00,COP
col_order_0003224,1,col_prod_00460,col_seller_0067,libros,2025-06-29,65100.00,18300.00,COP
col_order_0003225,1,col_prod_00541,col_seller_0085,deportes,2024-10-08,136200.00,21900.00,COP
col_order_0003226,1,col_prod_00256,col_seller_0119,moda,2024-03-14,88000.00,12500.00,COP
col_order_0003227,1,col_prod_00265,col_seller_0068,electrodomesticos,2025-02-22,526300.00,23200.00,COP
col_order_0003227,2,col_prod_00334,col_seller_0030,mercado,2025-02-27,76300.00,10400.00,COP
col_order_0003228,1,col_prod_00535,col_seller_0119,libros,2025-07-16,66800.00,13900.00,COP
col_order_0003229,1,col_prod_00010,col_seller_0074,hogar,2024-01-07,128100.00,23300.00,COP
col_order_0003230,1,col_prod_00069,col_seller_0076,electrodomesticos,2024-06-24,1078300.00,74700.00,COP
col_order_0003230,2,col_prod_00369,col_seller_0020,hogar,2024-06-20,191000.00,26200.00,COP
col_order_0003230,3,col_prod_00286,col_seller_0062,juguetes,2024-06-20,101600.00,22000.00,COP
col_order_0003230,4,col_prod_00301,col_seller_0107,juguetes,2024-06-24,129800.00,32400.00,COP
col_order_0003230,5,col_prod_00212,col_seller_0059,belleza,2024-06-20,72200.00,24000.00,COP
col_order_0003231,1,col_prod_00012,col_seller_0037,electrodomesticos,2024-04-13,630000.00,34000.00,COP
col_order_0003233,1,col_prod_00087,col_seller_0036,tecnologia,2024-04-19,451700.00,20100.00,COP
col_order_0003233,2,col_prod_00240,col_seller_0023,accesorios_moto,2024-04-19,235000.00,29900.00,COP
col_order_0003235,1,col_prod_00573,col_seller_0068,salud,2025-02-15,162100.00,20900.00,COP
col_order_0003236,1,col_prod_00126,col_seller_0051,hogar,2025-03-13,122200.00,9900.00,COP
col_order_0003236,2,col_prod_00065,col_seller_0012,celulares,2025-03-11,492400.00,30000.00,COP
col_order_0003237,1,col_prod_00357,col_seller_0060,deportes,2025-09-02,134700.00,21800.00,COP
col_order_0003238,1,col_prod_00252,col_seller_0071,mercado,2024-11-13,70800.00,22000.00,COP
col_order_0003239,1,col_prod_00029,col_seller_0099,libros,2024-07-17,74800.00,8200.00,COP
col_order_0003239,2,col_prod_00548,col_seller_0120,moda,2024-07-21,98000.00,,COP
col_order_0003240,1,col_prod_00505,col_seller_0034,hogar,2024-02-20,189700.00,26900.00,COP
col_order_0003241,1,col_prod_00165,col_seller_0068,tecnologia,2025-03-28,352100.00,34800.00,COP
col_order_0003241,2,col_prod_00534,col_seller_0106,moda,2025-03-30,102500.00,27700.00,COP
col_order_0003242,1,col_prod_00245,col_seller_0016,tecnologia,2025-06-16,338000.00,24400.00,COP
col_order_0003242,2,col_prod_00351,col_seller_0115,hogar,2025-06-17,192100.00,16200.00,COP
col_order_0003243,1,col_prod_00584,col_seller_0026,hogar,2025-02-24,227400.00,28900.00,COP
col_order_0003243,2,col_prod_00472,col_seller_0001,libros,2025-02-25,78000.00,11300.00,COP
col_order_0003244,1,col_prod_00426,col_seller_0118,celulares,2024-09-04,749800.00,40700.00,COP
col_order_0003245,1,col_prod_00293,col_seller_0003,celulares,2025-01-11,636300.00,20400.00,COP
col_order_0003246,1,col_prod_00390,col_seller_0078,salud,2025-03-14,116500.00,19400.00,COP
col_order_0003246,2,col_prod_00160,col_seller_0027,moda,2025-03-16,105300.00,12900.00,COP
col_order_0003247,1,col_prod_00001,col_seller_0065,mascotas,2025-03-03,131900.00,21900.00,COP
col_order_0003248,1,col_prod_00488,col_seller_0109,celulares,2025-06-18,680800.00,20300.00,COP
col_order_0003249,1,col_prod_00375,col_seller_0076,libros,2025-10-09,67500.00,19500.00,COP
col_order_0003250,1,col_prod_00587,col_seller_0010,tecnologia,2024-09-26,359600.00,36000.00,COP
col_order_0003251,1,col_prod_00593,col_seller_0101,moda,2025-04-12,132800.00,13100.00,COP
col_order_0003251,2,col_prod_00426,col_seller_0011,tecnologia,2025-04-12,395500.00,27900.00,COP
col_order_0003252,1,col_prod_00238,col_seller_0109,belleza,2025-07-18,113800.00,18800.00,COP
col_order_0003252,2,col_prod_00194,col_seller_0073,deportes,2025-07-13,118700.00,20500.00,COP
col_order_0003253,1,col_prod_00209,col_seller_0059,juguetes,2025-03-18,125800.00,17700.00,COP
col_order_0003253,2,col_prod_00024,col_seller_0026,accesorios_moto,2025-03-20,163800.00,23800.00,COP
col_order_0003254,1,col_prod_00579,col_seller_0069,moda,2025-09-11,115900.00,12100.00,COP
col_order_0003255,1,col_prod_00091,col_seller_0040,belleza,2024-08-14,84300.00,17500.00,COP
col_order_0003255,2,col_prod_00152,col_seller_0033,celulares,2024-08-13,625000.00,32000.00,COP
col_order_0003255,3,col_prod_00141,col_seller_0083,libros,2024-08-11,54200.00,18000.00,COP
col_order_0003256,1,col_prod_00006,col_seller_0016,celulares,2024-09-28,491100.00,30200.00,COP
col_order_0003257,1,col_prod_00522,col_seller_0037,moda,2024-12-07,98700.00,20800.00,COP
col_order_0003258,1,col_prod_00126,col_seller_0113,deportes,2024-09-16,144000.00,,COP
col_order_0003259,1,col_prod_00468,col_seller_0113,belleza,2024-02-06,96000.00,18200.00,COP
col_order_0003259,2,col_prod_00457,col_seller_0106,mascotas,2024-02-05,99200.00,16600.00,COP
col_order_0003260,1,col_prod_00565,col_seller_0073,hogar,2024-11-04,192900.00,24500.00,COP
col_order_0003261,1,col_prod_00488,col_seller_0065,belleza,2025-06-07,111800.00,22800.00,COP
col_order_0003261,2,col_prod_00026,col_seller_0041,libros,2025-06-08,67300.00,16000.00,COP
col_order_0003261,3,col_prod_00269,col_seller_0092,tecnologia,2025-06-04,351900.00,20600.00,COP
col_order_0003261,4,col_prod_00361,col_seller_0104,deportes,2025-06-07,147100.00,14000.00,COP
col_order_0003262,1,col_prod_00296,col_seller_0104,celulares,2024-11-03,514500.00,25400.00,COP
col_order_0003262,2,col_prod_00118,col_seller_0010,mascotas,2024-11-01,107000.00,14500.00,COP
col_order_0003262,3,col_prod_00139,col_seller_0035,tecnologia,2024-11-03,513700.00,33300.00,COP
col_order_0003262,4,col_prod_00179,col_seller_0061,celulares,2024-11-02,755100.00,,COP
col_order_0003262,5,col_prod_00592,col_seller_0065,salud,2024-11-06,148400.00,9400.00,COP
col_order_0003262,6,col_prod_00018,col_seller_0105,moda,2024-11-05,128400.00,21100.00,COP
col_order_0003263,1,col_prod_00012,col_seller_0068,moda,2024-10-09,86600.00,16900.00,COP
col_order_0003263,2,col_prod_00296,col_seller_0018,moda,2024-10-08,90600.00,19900.00,COP
col_order_0003264,1,col_prod_00047,col_seller_0005,accesorios_moto,2024-11-28,172200.00,21200.00,COP
col_order_0003265,1,col_rare_prod_0024,col_seller_0059,mascotas,2025-05-18,117600.00,19200.00,COP
col_order_0003266,1,col_prod_00223,col_seller_0043,mercado,2025-05-20,82800.00,17500.00,COP
col_order_0003266,2,col_prod_00386,col_seller_0109,moda,2025-05-17,126900.00,19900.00,COP
col_order_0003267,1,col_prod_00164,col_seller_0065,belleza,2025-03-07,93200.00,19600.00,COP
col_order_0003267,2,col_prod_00584,col_seller_0032,mercado,2025-03-02,76900.00,12500.00,COP
col_order_0003268,1,col_prod_00261,col_seller_0113,moda,2025-07-13,115800.00,14300.00,COP
col_order_0003268,2,col_prod_00388,col_seller_0073,celulares,2025-07-15,733300.00,46900.00,COP
col_order_0003268,3,col_rare_prod_0031,col_seller_0107,belleza,2025-07-13,79500.00,16700.00,COP
col_order_0003269,1,col_prod_00109,col_seller_0040,libros,2024-05-20,68600.00,13900.00,COP
col_order_0003270,1,col_prod_00035,col_seller_0063,moda,2024-04-03,109800.00,15300.00,COP
col_order_0003270,2,col_prod_00517,col_seller_0084,salud,2024-04-03,111000.00,12500.00,COP
col_order_0003271,1,col_prod_00598,col_seller_0110,deportes,2024-05-22,180200.00,26400.00,COP
col_order_0003271,2,col_prod_00197,col_seller_0066,tecnologia,2024-05-20,277600.00,16800.00,COP
col_order_0003271,3,col_prod_00179,col_seller_0011,deportes,2024-05-22,183900.00,14000.00,COP
col_order_0003272,1,col_prod_00297,col_seller_0106,mercado,2024-03-23,83900.00,15800.00,COP
col_order_0003274,1,col_prod_00041,col_seller_0008,mercado,2024-09-17,110200.00,19000.00,COP
col_order_0003274,2,col_prod_00145,col_seller_0009,tecnologia,2024-09-22,540400.00,35200.00,COP
col_order_0003274,3,col_prod_00582,col_seller_0085,celulares,2024-09-21,347000.00,17100.00,COP
col_order_0003274,4,col_prod_00133,col_seller_0050,hogar,2024-09-18,135800.00,17900.00,COP
col_order_0003275,1,col_prod_00126,col_seller_0007,moda,2024-11-19,122700.00,21500.00,COP
col_order_0003276,1,col_prod_00297,col_seller_0022,hogar,2025-01-17,174800.00,22400.00,COP
col_order_0003276,2,col_prod_00048,col_seller_0038,tecnologia,2025-01-14,412300.00,25600.00,COP
col_order_0003276,3,col_prod_00195,col_seller_0069,belleza,2025-01-19,71300.00,8500.00,COP
col_order_0003277,1,col_prod_00287,col_seller_0090,mercado,2025-05-18,79100.00,14700.00,COP
col_order_0003278,1,col_prod_00268,col_seller_0017,mercado,2025-03-09,84300.00,11700.00,COP
col_order_0003279,1,col_prod_00573,col_seller_0032,electrodomesticos,2025-07-04,862600.00,49800.00,COP
col_order_0003279,2,col_prod_00497,col_seller_0025,juguetes,2025-07-03,94200.00,23300.00,COP
col_order_0003280,1,col_prod_00172,col_seller_0033,,2024-09-29,92200.00,19200.00,COP
col_order_0003281,1,col_prod_00516,col_seller_0087,hogar,2025-02-06,215700.00,20700.00,COP
col_order_0003282,1,col_prod_00378,col_seller_0052,deportes,2025-03-06,97800.00,15800.00,COP
col_order_0003283,1,col_prod_00394,col_seller_0100,mercado,2025-01-01,82100.00,17700.00,COP
col_order_0003284,1,col_prod_00341,col_seller_0053,mercado,2025-03-15,87100.00,14100.00,COP
col_order_0003284,2,col_prod_00397,col_seller_0080,mercado,2025-03-14,66300.00,10800.00,COP
col_order_0003284,3,col_prod_00220,col_seller_0054,hogar,2025-03-12,182100.00,14800.00,COP
col_order_0003284,4,col_prod_00213,col_seller_0071,deportes,2025-03-14,187100.00,19900.00,COP
col_order_0003285,1,col_prod_00397,col_seller_0068,hogar,2024-02-05,118300.00,23100.00,COP
col_order_0003285,2,col_prod_00329,col_seller_0098,celulares,2024-02-04,421200.00,37800.00,COP
col_order_0003285,3,col_prod_00305,col_seller_0097,hogar,2024-02-05,217500.00,23600.00,COP
col_order_0003286,1,col_prod_00210,col_seller_0060,juguetes,2024-04-14,96400.00,23800.00,COP
col_order_0003287,1,col_prod_00414,col_seller_0016,deportes,2024-11-27,149300.00,23700.00,COP
col_order_0003287,2,col_prod_00412,col_seller_0049,juguetes,2024-11-30,122600.00,24800.00,COP
col_order_0003288,1,col_prod_00564,col_seller_0097,moda,2025-01-11,114900.00,28400.00,COP
col_order_0003288,2,col_prod_00114,col_seller_0006,moda,2025-01-13,155500.00,24800.00,COP
col_order_0003288,3,col_prod_00151,col_seller_0099,belleza,2025-01-16,95600.00,30300.00,COP
col_order_0003288,4,col_prod_00355,col_seller_0025,moda,2025-01-11,137300.00,22100.00,COP
col_order_0003288,5,col_prod_00230,col_seller_0012,tecnologia,2025-01-11,379000.00,34800.00,COP
col_order_0003289,1,col_prod_00532,col_seller_0071,tecnologia,2024-09-05,453500.00,27200.00,COP
col_order_0003290,1,col_prod_00121,col_seller_0077,mascotas,2024-12-02,65200.00,19200.00,COP
col_order_0003291,1,col_prod_00440,col_seller_0040,juguetes,2025-02-20,120400.00,10200.00,COP
col_order_0003292,1,col_prod_00575,col_seller_0075,belleza,2025-09-28,92600.00,11000.00,COP
col_order_0003292,2,col_prod_00126,col_seller_0095,celulares,2025-09-28,642200.00,45000.00,COP
col_order_0003293,1,col_prod_00075,col_seller_0069,celulares,2025-12-06,622600.00,25600.00,COP
col_order_0003293,2,col_prod_00037,col_seller_0091,moda,2025-12-07,160600.00,22800.00,COP
col_order_0003294,1,col_prod_00501,col_seller_0069,mascotas,2025-01-17,121900.00,21700.00,COP
col_order_0003294,2,col_prod_00461,col_seller_0097,moda,2025-01-15,128800.00,14100.00,COP
col_order_0003294,3,col_prod_00074,col_seller_0112,moda,2025-01-18,210900.00,19900.00,COP
col_order_0003295,1,col_prod_00024,col_seller_0083,electrodomesticos,2025-04-16,1298900.00,38500.00,COP
col_order_0003296,1,col_prod_00470,col_seller_0120,libros,2025-04-16,49400.00,14100.00,COP
col_order_0003297,1,col_prod_00133,col_seller_0120,juguetes,2025-07-20,136100.00,24900.00,COP
col_order_0003297,2,col_rare_prod_0032,col_seller_0032,mercado,2025-07-19,83500.00,18200.00,COP
col_order_0003297,3,col_prod_00488,col_seller_0080,deportes,2025-07-21,147800.00,20400.00,COP
col_order_0003297,4,col_prod_00231,col_seller_0015,mascotas,2025-07-20,96100.00,16700.00,COP
col_order_0003297,5,col_prod_00535,col_seller_0020,accesorios_moto,2025-07-17,174600.00,21700.00,COP
col_order_0003298,1,col_prod_00467,col_seller_0039,moda,2025-10-03,112300.00,18100.00,COP
col_order_0003298,2,col_prod_00559,col_seller_0003,hogar,2025-10-08,262600.00,29400.00,COP
col_order_0003298,3,col_prod_00414,col_seller_0108,salud,2025-10-04,127000.00,20300.00,COP
col_order_0003298,4,col_prod_00263,col_seller_0053,hogar,2025-10-05,163300.00,19400.00,COP
col_order_0003298,5,col_prod_00578,col_seller_0019,belleza,2025-10-05,88000.00,16100.00,COP
col_order_0003299,1,col_prod_00366,col_seller_0077,hogar,2025-11-08,224000.00,18300.00,COP
col_order_0003300,1,col_prod_00267,col_seller_0115,tecnologia,2024-01-21,466000.00,35600.00,COP
col_order_0003301,1,col_prod_00321,col_seller_0078,deportes,2024-05-09,173200.00,16100.00,COP
col_order_0003302,1,col_prod_00309,col_seller_0069,salud,2024-11-20,171000.00,15800.00,COP
col_order_0003302,2,col_prod_00285,col_seller_0009,deportes,2024-11-19,142100.00,16400.00,COP
col_order_0003302,3,col_prod_00523,col_seller_0063,mascotas,2024-11-17,119600.00,13200.00,COP
col_order_0003303,1,col_prod_00191,col_seller_0113,mercado,2025-04-21,83600.00,9900.00,COP
col_order_0003304,1,col_prod_00484,col_seller_0106,salud,2024-09-10,138500.00,24500.00,COP
col_order_0003304,2,col_prod_00258,col_seller_0099,juguetes,2024-09-13,121600.00,22800.00,COP
col_order_0003305,1,col_prod_00015,col_seller_0042,libros,2024-08-02,46000.00,6400.00,COP
col_order_0003305,2,col_prod_00293,col_seller_0039,belleza,2024-07-31,116100.00,19800.00,COP
col_order_0003306,1,col_prod_00213,col_seller_0026,juguetes,2024-01-12,86500.00,15100.00,COP
col_order_0003307,1,col_prod_00421,col_seller_0031,moda,2025-02-15,165100.00,24800.00,COP
col_order_0003308,1,col_prod_00241,col_seller_0107,tecnologia,2025-04-12,462200.00,22300.00,COP
col_order_0003309,1,col_prod_00003,col_seller_0102,tecnologia,2025-06-19,264400.00,,COP
col_order_0003309,2,col_prod_00220,col_seller_0017,mascotas,2025-06-16,100900.00,7500.00,COP
col_order_0003310,1,col_prod_00019,col_seller_0114,hogar,2024-10-25,177200.00,29300.00,COP
col_order_0003310,2,col_prod_00155,col_seller_0067,salud,2024-10-24,152200.00,22300.00,COP
col_order_0003311,1,col_prod_00241,col_seller_0057,mascotas,2024-07-02,134200.00,15100.00,COP
col_order_0003312,1,col_rare_prod_0017,col_seller_0025,belleza,2025-01-30,110400.00,22200.00,COP
col_order_0003313,1,col_prod_00085,col_seller_0108,hogar,2025-08-05,181000.00,33700.00,COP
col_order_0003314,1,col_prod_00092,col_seller_0052,belleza,2024-02-10,86600.00,13900.00,COP
col_order_0003314,2,col_prod_00289,col_seller_0100,electrodomesticos,2024-02-10,584000.00,48000.00,COP
col_order_0003315,1,col_prod_00439,col_seller_0049,libros,2024-05-29,81400.00,14000.00,COP
col_order_0003315,2,col_prod_00025,col_seller_0015,moda,2024-06-02,115200.00,20600.00,COP
col_order_0003316,1,col_prod_00537,col_seller_0043,tecnologia,2025-04-09,491600.00,26000.00,COP
col_order_0003317,1,col_prod_00275,col_seller_0046,belleza,2025-01-02,88900.00,21100.00,COP
col_order_0003317,2,col_prod_00235,col_seller_0057,celulares,2024-12-29,757200.00,45800.00,COP
col_order_0003318,1,col_prod_00230,col_seller_0056,salud,2025-04-13,115900.00,13100.00,COP
col_order_0003319,1,col_prod_00570,col_seller_0006,belleza,2025-07-05,104000.00,13500.00,COP
col_order_0003321,1,col_prod_00578,col_seller_0026,deportes,2025-03-02,187200.00,19900.00,COP
col_order_0003322,1,col_prod_00274,col_seller_0018,juguetes,2024-02-17,101300.00,12300.00,COP
col_order_0003323,1,col_prod_00044,col_seller_0115,hogar,2025-07-02,221600.00,16300.00,COP
col_order_0003323,2,col_prod_00026,col_seller_0099,juguetes,2025-07-01,130900.00,13800.00,COP
col_order_0003323,3,col_prod_00008,col_seller_0098,belleza,2025-07-02,116900.00,18600.00,COP
col_order_0003324,1,col_prod_00210,col_seller_0073,mercado,2024-02-29,72300.00,9300.00,COP
col_order_0003324,2,col_prod_00508,col_seller_0078,deportes,2024-02-29,164000.00,19500.00,COP
col_order_0003325,1,col_prod_00126,col_seller_0046,juguetes,2025-02-04,111900.00,14800.00,COP
col_order_0003326,1,col_prod_00424,col_seller_0014,tecnologia,2024-02-27,406000.00,30400.00,COP
col_order_0003327,1,col_prod_00118,col_seller_0062,tecnologia,2024-08-23,269000.00,21700.00,COP
col_order_0003328,1,col_prod_00424,col_seller_0066,celulares,2024-02-19,726000.00,50900.00,COP
col_order_0003329,1,col_prod_00027,col_seller_0030,hogar,2024-06-08,220900.00,21900.00,COP
col_order_0003330,1,col_prod_00465,col_seller_0015,celulares,2024-07-30,569000.00,31300.00,COP
col_order_0003330,2,col_prod_00085,col_seller_0117,deportes,2024-07-28,223200.00,24300.00,COP
col_order_0003330,3,col_prod_00290,col_seller_0061,libros,2024-07-29,61500.00,14100.00,COP
col_order_0003331,1,col_prod_00067,col_seller_0079,mascotas,2025-04-14,104300.00,12800.00,COP
col_order_0003332,1,col_prod_00179,col_seller_0021,moda,2025-07-12,98100.00,13800.00,COP
col_order_0003332,2,col_prod_00019,col_seller_0046,hogar,2025-07-11,171900.00,9000.00,COP
col_order_0003334,1,col_prod_00196,col_seller_0055,hogar,2024-07-15,142300.00,17800.00,COP
col_order_0003334,2,col_prod_00472,col_seller_0009,hogar,2024-07-19,159100.00,19300.00,COP
col_order_0003334,3,col_prod_00298,col_seller_0065,mercado,2024-07-18,105800.00,20900.00,COP
col_order_0003334,4,col_prod_00080,col_seller_0070,moda,2024-07-14,160000.00,15400.00,COP
